A sphere discretization
     1     1
   256   289
   -0.714169        0.295818       -0.634393    
   -0.758157        0.150807       -0.634393    
   -0.773010        0.946634E-16   -0.634393    
    0.831470         0.00000       -0.555570    
    0.815493        0.162212       -0.555570    
    0.768178        0.318190       -0.555570    
    0.691342        0.461940       -0.555570    
    0.587938        0.587938       -0.555570    
    0.461940        0.691342       -0.555570    
    0.318190        0.768178       -0.555570    
    0.162212        0.815493       -0.555570    
    0.509111E-16    0.831470       -0.555570    
   -0.162212        0.815493       -0.555570    
   -0.318190        0.768178       -0.555570    
   -0.461940        0.691342       -0.555570    
   -0.587938        0.587938       -0.555570    
   -0.691342        0.461940       -0.555570    
   -0.768178        0.318190       -0.555570    
   -0.815493        0.162212       -0.555570    
   -0.831470        0.101822E-15   -0.555570    
    0.881921         0.00000       -0.471397    
    0.864975        0.172054       -0.471397    
    0.814789        0.337497       -0.471397    
    0.733291        0.489969       -0.471397    
    0.623613        0.623613       -0.471397    
    0.489969        0.733291       -0.471397    
    0.337497        0.814789       -0.471397    
    0.172054        0.864975       -0.471397    
    0.540003E-16    0.881921       -0.471397    
   -0.172054        0.864975       -0.471397    
   -0.337497        0.814789       -0.471397    
   -0.489969        0.733291       -0.471397    
   -0.623613        0.623613       -0.471397    
   -0.733291        0.489969       -0.471397    
   -0.814789        0.337497       -0.471397    
   -0.864975        0.172054       -0.471397    
   -0.881921        0.108001E-15   -0.471397    
    0.923880         0.00000       -0.382683    
    0.906127        0.180240       -0.382683    
    0.853553        0.353553       -0.382683    
    0.768178        0.513280       -0.382683    
    0.653281        0.653281       -0.382683    
    0.513280        0.768178       -0.382683    
    0.353553        0.853553       -0.382683    
    0.180240        0.906127       -0.382683    
    0.565694E-16    0.923880       -0.382683    
   -0.180240        0.906127       -0.382683    
   -0.353553        0.853553       -0.382683    
   -0.513280        0.768178       -0.382683    
   -0.653281        0.653281       -0.382683    
   -0.768178        0.513280       -0.382683    
   -0.853553        0.353553       -0.382683    
   -0.906127        0.180240       -0.382683    
   -0.923880        0.113139E-15   -0.382683    
    0.956940         0.00000       -0.290285    
    0.938553        0.186690       -0.290285    
    0.884098        0.366205       -0.290285    
    0.795667        0.531648       -0.290285    
    0.676659        0.676659       -0.290285    
    0.531648        0.795667       -0.290285    
    0.366205        0.884098       -0.290285    
    0.186690        0.938553       -0.290285    
    0.585938E-16    0.956940       -0.290285    
   -0.186690        0.938553       -0.290285    
   -0.366205        0.884098       -0.290285    
   -0.531648        0.795667       -0.290285    
   -0.676659        0.676659       -0.290285    
   -0.795667        0.531648       -0.290285    
   -0.884098        0.366205       -0.290285    
   -0.938553        0.186690       -0.290285    
   -0.956940        0.117188E-15   -0.290285    
    0.980785         0.00000       -0.195090    
    0.961940        0.191342       -0.195090    
    0.906127        0.375330       -0.195090    
    0.815493        0.544895       -0.195090    
    0.693520        0.693520       -0.195090    
    0.544895        0.815493       -0.195090    
    0.375330        0.906127       -0.195090    
    0.191342        0.961940       -0.195090    
    0.600538E-16    0.980785       -0.195090    
   -0.191342        0.961940       -0.195090    
   -0.375330        0.906127       -0.195090    
   -0.544895        0.815493       -0.195090    
   -0.693520        0.693520       -0.195090    
   -0.815493        0.544895       -0.195090    
   -0.906127        0.375330       -0.195090    
   -0.961940        0.191342       -0.195090    
   -0.980785        0.120108E-15   -0.195090    
    0.995185         0.00000       -0.980171E-01
    0.976063        0.194151       -0.980171E-01
    0.919431        0.380841       -0.980171E-01
    0.827466        0.552895       -0.980171E-01
    0.703702        0.703702       -0.980171E-01
    0.552895        0.827466       -0.980171E-01
    0.380841        0.919431       -0.980171E-01
    0.194151        0.976063       -0.980171E-01
    0.609355E-16    0.995185       -0.980171E-01
   -0.194151        0.976063       -0.980171E-01
   -0.380841        0.919431       -0.980171E-01
   -0.552895        0.827466       -0.980171E-01
   -0.703702        0.703702       -0.980171E-01
   -0.827466        0.552895       -0.980171E-01
   -0.919431        0.380841       -0.980171E-01
   -0.976063        0.194151       -0.980171E-01
   -0.995185        0.121871E-15   -0.980171E-01
     1.00000         0.00000         0.00000    
    0.980785        0.195090         0.00000    
    0.923880        0.382683         0.00000    
    0.831470        0.555570         0.00000    
    0.707107        0.707107         0.00000    
    0.555570        0.831470         0.00000    
    0.382683        0.923880         0.00000    
    0.195090        0.980785         0.00000    
    0.612303E-16     1.00000         0.00000    
   -0.195090        0.980785         0.00000    
   -0.382683        0.923880         0.00000    
   -0.555570        0.831470         0.00000    
   -0.707107        0.707107         0.00000    
   -0.831470        0.555570         0.00000    
   -0.923880        0.382683         0.00000    
   -0.980785        0.195090         0.00000    
    -1.00000        0.122461E-15     0.00000    
